address,suburb,lot_area_sqm,centroid_lat,centroid_lon,is_corner_lot,n_vertices,size_flag
32 Sutton Street Five Dock,Five Dock,536.9,-33.865926,151.132626,False,5,normal
32 Waterview Street Five Dock,Five Dock,438.3,-33.867185,151.131398,False,5,small
32 West Street Five Dock,Five Dock,627.1,-33.865294,151.128895,False,5,normal
32 York Avenue Five Dock,Five Dock,580.5,-33.870662,151.126077,True,10,normal
321 Great North Road Five Dock,Five Dock,471.0,-33.860919,151.130409,False,5,normal
323 Lyons Road Five Dock,Five Dock,622.5,-33.861087,151.140097,True,24,normal
325 Lyons Road Five Dock,Five Dock,529.0,-33.861201,151.139925,True,7,normal
327 Great North Road Five Dock,Five Dock,891.5,-33.860672,151.130383,True,8,normal
327 Lyons Road Five Dock,Five Dock,585.0,-33.861245,151.139773,True,8,normal
33 Barnstaple Road Five Dock,Five Dock,505.1,-33.86507,151.133708,False,5,normal
33 Fairlight Street Five Dock,Five Dock,768.9,-33.870137,151.132872,False,5,normal
33 Great North Road Five Dock,Five Dock,687.3,-33.871682,151.127604,True,11,normal
33 Halley Street Five Dock,Five Dock,563.4,-33.861317,151.131512,True,6,normal
33 Henley Marine Drive Five Dock,Five Dock,687.4,-33.868966,151.138173,True,6,normal
33 Howley Street Five Dock,Five Dock,652.0,-33.866445,151.138263,True,6,normal
33 Ingham Avenue Five Dock,Five Dock,995.6,-33.870978,151.135397,False,5,normal
33 Kings Road Five Dock,Five Dock,710.2,-33.869643,151.126613,True,6,normal
33 Lancelot Street Five Dock,Five Dock,426.5,-33.867389,151.125876,False,5,small
33 Newcastle Street Five Dock,Five Dock,437.1,-33.865366,151.12601,False,5,small
33 Noble Street Five Dock,Five Dock,529.0,-33.865525,151.137781,False,5,normal
33 Park Road Five Dock,Five Dock,653.0,-33.866913,151.132919,False,5,normal
33 Preston Avenue Five Dock,Five Dock,1364.5,-33.8628,151.125606,False,5,normal
33 Ramsay Road Five Dock,Five Dock,627.3,-33.871223,151.131755,False,5,normal
33 Rickard Street Five Dock,Five Dock,1085.1,-33.868298,151.138691,True,8,normal
335 Great North Road Five Dock,Five Dock,842.6,-33.860253,151.130529,False,5,normal
337 Lyons Road Five Dock,Five Dock,835.2,-33.861573,151.139054,True,7,normal
339 Lyons Road Five Dock,Five Dock,821.8,-33.861627,151.138971,True,6,normal
34 Bennett Avenue Five Dock,Five Dock,455.1,-33.862762,151.136016,False,5,normal
34 East Street Five Dock,Five Dock,769.6,-33.865899,151.129529,False,5,normal
34 Great North Road Five Dock,Five Dock,807.8,-33.871644,151.128377,True,6,normal
34 Henley Marine Drive Five Dock,Five Dock,1184.4,-33.868825,151.138226,True,9,normal
34 Howley Street Five Dock,Five Dock,657.5,-33.865956,151.137701,True,6,normal
34 Murralong Avenue Five Dock,Five Dock,1111.1,-33.87132,151.129703,True,11,normal
34 Newcastle Street Five Dock,Five Dock,609.7,-33.864934,151.126041,False,5,normal
34 Preston Avenue Five Dock,Five Dock,654.6,-33.863171,151.12659,True,6,normal
34 Ramsay Road Five Dock,Five Dock,590.0,-33.870375,151.131731,True,6,normal
34 West Street Five Dock,Five Dock,592.3,-33.865178,151.128955,True,7,normal
341 Lyons Road Five Dock,Five Dock,813.2,-33.861731,151.138858,True,6,normal
35 Arlington Street Five Dock,Five Dock,629.6,-33.870718,151.126437,False,5,normal
35 Barnstaple Road Five Dock,Five Dock,499.3,-33.865003,151.133797,True,6,normal
35 Connecticut Avenue Five Dock,Five Dock,503.0,-33.872185,151.133028,True,7,normal
35 East Street Five Dock,Five Dock,518.1,-33.865219,151.129248,False,5,normal
35 Fairlight Street Five Dock,Five Dock,796.3,-33.870192,151.132766,True,6,normal
35 Halley Street Five Dock,Five Dock,570.4,-33.861341,151.131375,True,6,normal
35 Kings Road Five Dock,Five Dock,740.6,-33.869552,151.126481,True,7,normal
35 Lancelot Street Five Dock,Five Dock,478.3,-33.867408,151.125776,True,6,normal
35 Minnesota Avenue Five Dock,Five Dock,513.3,-33.871041,151.133474,False,5,normal
35 Noble Street Five Dock,Five Dock,537.4,-33.865572,151.137712,True,6,normal
35 Park Road Five Dock,Five Dock,651.3,-33.866804,151.132904,True,6,normal
35 Ramsay Road Five Dock,Five Dock,639.7,-33.871116,151.131683,True,6,normal
35 Rickard Street Five Dock,Five Dock,774.9,-33.868334,151.138564,True,6,normal
355 Lyons Road Five Dock,Five Dock,1700.6,-33.862056,151.137844,True,10,normal
357 Lyons Road Five Dock,Five Dock,553.7,-33.862034,151.13767,True,7,normal
36 Bennett Avenue Five Dock,Five Dock,491.4,-33.862647,151.136046,True,9,normal
36 Great North Road Five Dock,Five Dock,465.2,-33.871419,151.128643,False,5,normal
36 Halley Street Five Dock,Five Dock,625.5,-33.860747,151.131847,False,5,normal
36 Henry Street Five Dock,Five Dock,425.5,-33.86602,151.126441,False,5,small
36 Ingham Avenue Five Dock,Five Dock,981.6,-33.870287,151.135813,True,8,normal
36 Kings Road Five Dock,Five Dock,522.7,-33.869229,151.126196,True,9,normal
36 Minnesota Avenue Five Dock,Five Dock,494.2,-33.870416,151.133511,False,5,normal
36 Ramsay Road Five Dock,Five Dock,578.1,-33.870282,151.131561,False,5,normal
36 Waterview Street Five Dock,Five Dock,458.0,-33.866889,151.131447,True,7,normal
36 West Street Five Dock,Five Dock,505.2,-33.865057,151.128936,False,5,normal
36A Waterview Street Five Dock,Five Dock,434.0,-33.86684,151.131458,True,7,small
37 Arlington Street Five Dock,Five Dock,950.9,-33.870602,151.126418,True,6,normal
37 Barnstaple Road Five Dock,Five Dock,1003.7,-33.864962,151.133933,True,6,normal
37 East Street Five Dock,Five Dock,570.4,-33.865129,151.129252,True,7,normal
37 Fairlight Street Five Dock,Five Dock,773.9,-33.870181,151.132631,True,7,normal
37 Garfield Street Five Dock,Five Dock,470.4,-33.868326,151.126404,False,5,normal
37 Halley Street Five Dock,Five Dock,583.3,-33.861361,151.131225,True,7,normal
37 Henry Street Five Dock,Five Dock,920.5,-33.866543,151.126111,True,9,normal
37 Ingham Avenue Five Dock,Five Dock,507.3,-33.870737,151.135313,False,5,normal
37 Lancelot Street Five Dock,Five Dock,833.5,-33.86739,151.125646,True,6,normal
37 Minnesota Avenue Five Dock,Five Dock,540.9,-33.871061,151.133394,False,5,normal
37 Park Road Five Dock,Five Dock,1045.1,-33.86666,151.132869,True,8,normal
37 Pine Avenue Five Dock,Five Dock,1021.7,-33.859806,151.134236,True,6,normal
37 Ramsay Road Five Dock,Five Dock,634.7,-33.871007,151.13169,False,5,normal
37 Rickard Street Five Dock,Five Dock,848.7,-33.868371,151.138454,True,6,normal
371 Lyons Road Five Dock,Five Dock,370.9,-33.862363,151.136445,True,6,small
373 Lyons Road Five Dock,Five Dock,372.3,-33.862456,151.136356,False,5,small
375 Lyons Road Five Dock,Five Dock,525.7,-33.862399,151.136273,False,5,normal
38 Connecticut Avenue Five Dock,Five Dock,511.9,-33.871766,151.132745,False,5,normal
38 Great North Road Five Dock,Five Dock,476.4,-33.871334,151.12875,False,5,normal
38 Halley Street Five Dock,Five Dock,692.9,-33.860769,151.131719,False,5,normal
38 Harrabrook Avenue Five Dock,Five Dock,777.2,-33.872394,151.129364,False,5,normal
38 Henley Marine Drive Five Dock,Five Dock,792.1,-33.868694,151.138738,True,6,normal
38 Henry Street Five Dock,Five Dock,412.3,-33.866008,151.126356,False,5,small
38 Howley Street Five Dock,Five Dock,980.0,-33.865958,151.137383,True,8,normal
38 Kings Road Five Dock,Five Dock,429.8,-33.869142,151.126128,True,7,small
38 Minnesota Avenue Five Dock,Five Dock,1031.2,-33.870403,151.13339,True,6,normal
38 Preston Avenue Five Dock,Five Dock,550.4,-33.862956,151.127529,False,5,normal
38 Waterview Street Five Dock,Five Dock,436.7,-33.866765,151.131493,False,5,small
38 West Street Five Dock,Five Dock,944.5,-33.864899,151.128987,True,6,normal
383 Lyons Road Five Dock,Five Dock,506.7,-33.862543,151.135692,True,18,normal
385 Lyons Road Five Dock,Five Dock,483.6,-33.862704,151.135489,False,5,normal
389 Lyons Road Five Dock,Five Dock,503.6,-33.862811,151.135229,True,6,normal
39 Barnstaple Road Five Dock,Five Dock,484.1,-33.864927,151.134047,True,6,normal
39 Fairlight Street Five Dock,Five Dock,830.1,-33.870244,151.132528,True,6,normal
39 Garfield Street Five Dock,Five Dock,495.8,-33.868315,151.126319,False,5,normal
39 Halley Street Five Dock,Five Dock,676.8,-33.861295,151.130989,True,6,normal
39 Harrabrook Avenue Five Dock,Five Dock,555.9,-33.872881,151.128808,False,5,normal
39 Henry Street Five Dock,Five Dock,516.9,-33.866436,151.126026,False,5,normal
39 Howley Street Five Dock,Five Dock,917.6,-33.866514,151.137908,False,5,normal
39 Kings Road Five Dock,Five Dock,1128.1,-33.869617,151.126106,True,9,normal
39 Lancelot Street Five Dock,Five Dock,468.6,-33.86737,151.125501,True,6,normal
39 Noble Street Five Dock,Five Dock,563.3,-33.865604,151.137463,False,5,normal
39 Park Road Five Dock,Five Dock,858.3,-33.86641,151.133026,False,5,normal
39 Pine Avenue Five Dock,Five Dock,990.2,-33.859664,151.134251,True,6,normal
39 Ramsay Road Five Dock,Five Dock,560.5,-33.870864,151.131638,True,6,normal
391 Lyons Road Five Dock,Five Dock,469.2,-33.86284,151.135101,False,5,normal
393 Lyons Road Five Dock,Five Dock,773.9,-33.86292,151.134952,True,6,normal
395 Lyons Road Five Dock,Five Dock,622.7,-33.863069,151.134761,True,7,normal
397 Lyons Road Five Dock,Five Dock,855.5,-33.863123,151.134627,True,6,normal
39A Henry Street Five Dock,Five Dock,510.8,-33.866505,151.125941,True,7,normal
3A West Street Five Dock,Five Dock,609.1,-33.865722,151.128197,True,7,normal
4 Arlington Street Five Dock,Five Dock,659.0,-33.872698,151.126627,True,8,normal
4 Barnstaple Road Five Dock,Five Dock,476.2,-33.866409,151.130661,True,6,normal
4 Bennett Avenue Five Dock,Five Dock,447.5,-33.864484,151.135625,False,5,small
4 Betts Avenue Five Dock,Five Dock,533.5,-33.863892,151.136498,False,5,normal
4 Connecticut Avenue Five Dock,Five Dock,994.2,-33.871126,151.134897,False,5,normal
4 Courland Street Five Dock,Five Dock,450.3,-33.870948,151.124431,True,7,normal
4 Cross Street Five Dock,Five Dock,528.4,-33.86899,151.126127,True,10,normal
4 Gildea Avenue Five Dock,Five Dock,558.4,-33.86135,151.132552,True,6,normal
4 Great North Road Five Dock,Five Dock,530.7,-33.873438,151.127695,True,7,normal
4 Harrabrook Avenue Five Dock,Five Dock,426.8,-33.872105,151.131689,True,6,small
4 Henry Street Five Dock,Five Dock,609.7,-33.866137,151.128992,False,5,normal
4 Innes Street Five Dock,Five Dock,493.2,-33.863598,151.129755,True,6,normal
4 James Street Five Dock,Five Dock,572.8,-33.863908,151.124588,True,6,normal
4 Kerin Avenue Five Dock,Five Dock,590.1,-33.862592,151.12945,False,5,normal
4 Kingsford Avenue Five Dock,Five Dock,487.7,-33.87071,151.130984,True,6,normal
4 Lavender Street Five Dock,Five Dock,643.4,-33.871584,151.125094,True,7,normal
4 Longview Street Five Dock,Five Dock,742.7,-33.871102,151.127735,True,6,normal
4 Minnesota Avenue Five Dock,Five Dock,537.8,-33.869527,151.137144,False,5,normal
4 Mitchell Street Five Dock,Five Dock,488.2,-33.863042,151.13536,True,7,normal
4 Murralong Avenue Five Dock,Five Dock,408.6,-33.871295,151.131411,True,6,small
4 Newcastle Street Five Dock,Five Dock,988.7,-33.865115,151.128024,True,7,normal
4 Preston Avenue Five Dock,Five Dock,739.9,-33.86415,151.125608,False,5,normal
4 Regatta Road Five Dock,Five Dock,607.6,-33.869363,151.116339,False,5,normal
4 Sutton Street Five Dock,Five Dock,758.1,-33.867321,151.132399,False,5,normal
4 Udall Avenue Five Dock,Five Dock,570.9,-33.863681,151.127403,False,5,normal
4 Waterview Street Five Dock,Five Dock,437.9,-33.868513,151.131024,True,7,small
4 York Avenue Five Dock,Five Dock,441.0,-33.872022,151.125782,True,6,small
40 East Street Five Dock,Five Dock,347.9,-33.865284,151.129685,True,6,small
40 Garfield Street Five Dock,Five Dock,672.6,-33.867682,151.125797,True,6,normal
40 Great North Road Five Dock,Five Dock,482.9,-33.871248,151.128863,False,5,normal
40 Mcgrath Avenue Five Dock,Five Dock,873.2,-33.862103,151.129524,False,5,normal
40 Preston Avenue Five Dock,Five Dock,546.5,-33.862932,151.12767,False,5,normal
405 Lyons Road Five Dock,Five Dock,438.1,-33.863248,151.134221,False,5,small
407 Lyons Road Five Dock,Five Dock,438.6,-33.863275,151.134146,False,5,small
409 Lyons Road Five Dock,Five Dock,483.2,-33.863305,151.134066,False,5,normal
41 Arlington Street Five Dock,Five Dock,622.6,-33.87039,151.126513,False,5,normal
41 Barnstaple Road Five Dock,Five Dock,496.7,-33.8649,151.134135,True,6,normal
41 East Street Five Dock,Five Dock,417.4,-33.864855,151.129307,False,5,small
41 Garfield Street Five Dock,Five Dock,423.2,-33.868355,151.126215,True,7,small
41 Great North Road Five Dock,Five Dock,1004.6,-33.870985,151.128228,True,9,normal
41 Howley Street Five Dock,Five Dock,925.9,-33.866556,151.137751,False,5,normal
41 Kings Road Five Dock,Five Dock,473.4,-33.86948,151.126003,True,6,normal
41 Lancelot Street Five Dock,Five Dock,431.4,-33.867326,151.125412,False,5,small
41 Murralong Avenue Five Dock,Five Dock,731.3,-33.872029,151.128919,False,5,normal
41 Ramsay Road Five Dock,Five Dock,531.0,-33.870685,151.131457,True,6,normal
41 Rickard Street Five Dock,Five Dock,872.7,-33.868445,151.138228,True,6,normal
411 Lyons Road Five Dock,Five Dock,434.8,-33.863335,151.133986,False,5,small
412 Lyons Road Five Dock,Five Dock,882.1,-33.862718,151.134126,False,5,normal
415 Lyons Road Five Dock,Five Dock,480.9,-33.863666,151.133055,False,5,normal
42 Garfield Street Five Dock,Five Dock,658.7,-33.867717,151.125638,True,6,normal
42 Great North Road Five Dock,Five Dock,616.2,-33.871194,151.128998,True,6,normal
42 Halley Street Five Dock,Five Dock,864.6,-33.860753,151.131429,True,6,normal
42 Harrabrook Avenue Five Dock,Five Dock,807.5,-33.872411,151.129029,True,6,normal
42 Henry Street Five Dock,Five Dock,550.7,-33.865986,151.126142,True,7,normal
42 Mcgrath Avenue Five Dock,Five Dock,927.5,-33.861975,151.129455,True,7,normal
42 Murralong Avenue Five Dock,Five Dock,1383.7,-33.871381,151.129122,True,7,normal
42 Waterview Street Five Dock,Five Dock,877.6,-33.866592,151.131562,True,6,normal
42 West Street Five Dock,Five Dock,544.7,-33.864632,151.129026,True,8,normal
422 Lyons Road Five Dock,Five Dock,4405.4,-33.863115,151.132868,True,10,large
424P Lyons Road Five Dock,Five Dock,7744.7,-33.863382,151.13212,True,6,large
43 Barnstaple Road Five Dock,Five Dock,810.0,-33.864871,151.13423,True,6,normal
43 East Street Five Dock,Five Dock,416.8,-33.86479,151.129318,False,5,small
43 Harrabrook Avenue Five Dock,Five Dock,415.5,-33.873013,151.128503,False,5,small
43 Minnesota Avenue Five Dock,Five Dock,1061.9,-33.871138,151.133076,False,5,normal
43 Murralong Avenue Five Dock,Five Dock,702.3,-33.871986,151.128818,False,5,normal
43 Noble Street Five Dock,Five Dock,456.7,-33.865642,151.137278,True,7,normal
43 Park Road Five Dock,Five Dock,929.7,-33.866111,151.132945,True,7,normal
43 Queens Road Five Dock,Five Dock,1633.1,-33.870139,151.123299,True,7,normal
43 Rickard Street Five Dock,Five Dock,1183.8,-33.868496,151.138048,True,9,normal
431 Lyons Road Five Dock,Five Dock,592.7,-33.864034,151.13214,False,5,normal
433 Lyons Road Five Dock,Five Dock,566.8,-33.864061,151.132055,False,5,normal
44 Great North Road Five Dock,Five Dock,942.5,-33.871113,151.129131,True,8,normal
44 Harrabrook Avenue Five Dock,Five Dock,416.1,-33.87243,151.128902,True,6,small
44 Minnesota Avenue Five Dock,Five Dock,822.4,-33.870502,151.132979,True,6,normal
44 Murralong Avenue Five Dock,Five Dock,604.7,-33.871406,151.128881,True,7,normal
44 Waterview Street Five Dock,Five Dock,891.8,-33.866465,151.131591,True,6,normal
443-447 Lyons Road Five Dock,Five Dock,1942.0,-33.86434,151.131159,True,11,normal
45 Barnstaple Road Five Dock,Five Dock,1243.0,-33.864812,151.134423,True,6,normal
45 Garfield Street Five Dock,Five Dock,559.3,-33.868306,151.126088,True,11,normal
45 Harrabrook Avenue Five Dock,Five Dock,604.4,-33.873073,151.128375,True,6,normal
45 Ingham Avenue Five Dock,Five Dock,1041.5,-33.870137,151.135135,True,6,normal
45 Pine Avenue Five Dock,Five Dock,1028.8,-33.859257,151.134342,False,5,normal
45 Preston Avenue Five Dock,Five Dock,622.9,-33.862729,151.126529,False,5,normal
45 Rickard Street Five Dock,Five Dock,603.8,-33.868354,151.137839,False,5,normal
451 Lyons Road West Five Dock,Five Dock,216.8,-33.864308,151.129718,False,5,small
452 Lyons Road West Five Dock,Five Dock,514.5,-33.863913,151.129828,True,6,normal
453 Lyons Road West Five Dock,Five Dock,570.3,-33.864361,151.129486,True,6,normal
455 Lyons Road West Five Dock,Five Dock,513.4,-33.864377,151.129366,False,5,normal
457 Lyons Road West Five Dock,Five Dock,545.2,-33.864378,151.129256,False,5,normal
458 Lyons Road West Five Dock,Five Dock,1049.2,-33.863981,151.129272,True,21,normal
46 Harrabrook Avenue Five Dock,Five Dock,405.4,-33.872474,151.128834,False,5,small
46 Harris Road Five Dock,Five Dock,513.6,-33.866366,151.123326,True,8,normal
46 Henry Street Five Dock,Five Dock,643.1,-33.865976,151.12589,True,8,normal
46 Howley Street Five Dock,Five Dock,485.9,-33.866225,151.136895,True,7,normal
46 Lancelot Street Five Dock,Five Dock,936.3,-33.866653,151.124065,False,5,normal
46 Mcgrath Avenue Five Dock,Five Dock,817.6,-33.861775,151.129599,False,5,normal
46 Preston Avenue Five Dock,Five Dock,851.2,-33.862803,151.128063,True,9,normal
460 Lyons Road West Five Dock,Five Dock,569.5,-33.863738,151.129011,True,7,normal
461 Lyons Road West Five Dock,Five Dock,513.5,-33.864452,151.129029,False,5,normal
462 Lyons Road West Five Dock,Five Dock,596.7,-33.863828,151.128962,True,6,normal
465 Lyons Road West Five Dock,Five Dock,668.0,-33.864382,151.128726,True,6,normal
467 Lyons Road West Five Dock,Five Dock,589.6,-33.864401,151.128583,False,5,normal
469 Lyons Road West Five Dock,Five Dock,654.2,-33.864455,151.128398,False,5,normal
47 Barnstaple Road Five Dock,Five Dock,2825.1,-33.864564,151.134705,True,7,large
47 Fairlight Street Five Dock,Five Dock,1192.3,-33.87032,151.132089,True,6,normal
47 Garfield Street Five Dock,Five Dock,504.5,-33.868239,151.125875,False,5,normal
47 Great North Road Five Dock,Five Dock,398.9,-33.870777,151.128709,False,5,small
47 Henry Street Five Dock,Five Dock,679.7,-33.8663,151.125393,False,5,normal
47 Howley Street Five Dock,Five Dock,984.9,-33.866681,151.13728,False,5,normal
47 Minnesota Avenue Five Dock,Five Dock,520.3,-33.871189,151.132871,False,5,normal
47 Pine Avenue Five Dock,Five Dock,619.0,-33.859138,151.134346,True,7,normal
47 Preston Avenue Five Dock,Five Dock,630.5,-33.862734,151.126687,True,7,normal
470 Lyons Road West Five Dock,Five Dock,530.0,-33.863862,151.128583,True,6,normal
473 Lyons Road West Five Dock,Five Dock,1072.4,-33.864607,151.12813,True,9,normal
474 Lyons Road West Five Dock,Five Dock,534.7,-33.863875,151.128424,True,6,normal
477 Lyons Road West Five Dock,Five Dock,812.4,-33.864598,151.127892,True,6,normal
48 Halley Street Five Dock,Five Dock,423.1,-33.860923,151.131076,False,5,small
48 Harris Road Five Dock,Five Dock,447.3,-33.866266,151.123281,False,5,small
48 Henry Street Five Dock,Five Dock,478.7,-33.865951,151.125792,True,6,normal
